Iteration,Best Frequency,Worst Frequency,Frequency Average,Event Average,Time
1,99,79,91.0,2.1,7.088899612426758
2,99,89,96.6,1.7,138.88883590698242
3,99,94,97.5,1.7,165.19880294799805
4,99,94,97.5,1.7,157.5911045074463
5,99,94,97.5,1.7,157.43637084960938
6,99,96,98.0,1.7,155.01976013183594
7,99,96,98.2,1.8,207.31496810913086
8,99,96,98.2,1.8,199.16224479675293
9,99,96,98.2,1.8,195.4796314239502
10,99,98,98.4,1.8,173.52581024169922
11,99,98,98.4,1.8,202.23379135131836
12,99,98,98.4,1.8,189.19944763183594
13,99,98,98.5,1.8,162.28032112121582
14,99,98,98.5,1.8,196.96760177612305
15,99,98,98.5,1.8,199.33319091796875
16,99,98,98.5,1.8,186.7523193359375
17,99,98,98.5,1.8,211.83061599731445
18,99,98,98.5,1.8,225.59785842895508
19,99,98,98.5,1.8,197.9689598083496
20,99,98,98.5,1.8,198.97150993347168
21,99,98,98.5,1.8,207.51667022705078
22,99,98,98.5,1.8,172.23501205444336
23,99,98,98.5,1.8,198.63247871398926
24,99,98,98.5,1.8,219.85530853271484
25,99,98,98.5,1.8,183.87889862060547
26,99,98,98.5,1.8,190.934419631958
27,99,98,98.5,1.8,206.04205131530762
28,99,98,98.5,1.8,229.41064834594727
29,99,98,98.5,1.8,203.36341857910156
30,99,98,98.5,1.8,183.6721897125244
31,99,98,98.5,1.8,171.80514335632324
32,99,98,98.5,1.8,182.28554725646973
33,99,98,98.5,1.8,176.93781852722168
34,99,98,98.5,1.8,210.82305908203125
35,99,98,98.5,1.8,180.82737922668457
36,99,98,98.5,1.8,181.31327629089355
37,99,98,98.5,1.8,223.6039638519287
38,99,98,98.5,1.8,203.15122604370117
39,99,98,98.5,1.8,207.01313018798828
40,99,98,98.5,1.8,207.1077823638916
41,99,98,98.5,1.8,203.06777954101562
42,99,98,98.5,1.8,192.64507293701172
43,99,98,98.5,1.8,179.29911613464355
44,99,98,98.5,1.8,194.31805610656738
45,99,98,98.5,1.8,187.68763542175293
46,99,98,98.5,1.8,205.0015926361084
47,99,98,98.5,1.8,195.6939697265625
48,99,98,98.5,1.8,193.47763061523438
49,99,98,98.5,1.8,165.70329666137695
50,99,98,98.5,1.8,189.30292129516602
51,99,98,98.5,1.8,160.14695167541504
52,99,98,98.5,1.8,191.6961669921875
53,99,98,98.5,1.8,199.81765747070312
54,99,98,98.5,1.8,186.48767471313477
55,99,98,98.5,1.8,175.97055435180664
56,99,98,98.5,1.8,182.19780921936035
57,99,98,98.5,1.8,196.6233253479004
58,99,98,98.5,1.8,154.0200710296631
59,99,98,98.5,1.8,190.31858444213867
60,99,98,98.5,1.8,163.8948917388916
61,99,98,98.5,1.8,176.35202407836914
62,99,98,98.5,1.8,199.1109848022461
63,99,98,98.5,1.8,194.2768096923828
64,99,98,98.5,1.8,191.87283515930176
65,99,98,98.5,1.8,174.48806762695312
66,99,98,98.5,1.8,162.15777397155762
67,99,98,98.5,1.8,176.25069618225098
68,99,98,98.5,1.8,182.6956272125244
69,99,98,98.5,1.8,166.58425331115723
70,99,98,98.5,1.8,203.1407356262207
71,99,98,98.5,1.8,185.89258193969727
72,99,98,98.5,1.8,178.01618576049805
73,99,98,98.5,1.8,220.66521644592285
74,99,98,98.5,1.8,167.9551601409912
75,99,98,98.5,1.8,188.44008445739746
76,99,98,98.5,1.8,183.7136745452881
77,99,98,98.5,1.8,186.7663860321045
78,99,98,98.5,1.8,180.2237033843994
79,99,98,98.5,1.8,185.90450286865234
80,99,98,98.5,1.8,150.45452117919922
81,99,98,98.5,1.8,188.36593627929688
82,99,98,98.5,1.8,167.62757301330566
83,99,98,98.5,1.8,220.81613540649414
84,99,98,98.5,1.8,211.8527889251709
85,99,98,98.5,1.8,195.12677192687988
86,99,98,98.5,1.8,189.08023834228516
87,99,98,98.5,1.8,187.28947639465332
88,99,98,98.5,1.8,187.30497360229492
89,99,98,98.5,1.8,194.5817470550537
90,99,98,98.5,1.8,182.21783638000488
91,99,98,98.5,1.8,185.00232696533203
92,99,98,98.5,1.8,190.70005416870117
93,99,98,98.5,1.8,176.84245109558105
94,99,98,98.5,1.8,200.98090171813965
95,99,98,98.5,1.8,195.82653045654297
96,99,98,98.5,1.8,187.89362907409668
97,99,98,98.5,1.8,199.0954875946045
98,99,98,98.5,1.8,171.79465293884277
99,99,98,98.5,1.8,196.74921035766602
100,99,98,98.5,1.8,189.96834754943848
Media ,99.0,98.0,98.5,1.8,189.96834754943848
